Date,HomeTeam,AwayTeam,FTR,season,home_odds,draw_odds,away_odds,goals_scored,goals_conceded,ELO,matchDay,avg_goals_scored,avg_goals_conceded,points,avg_points_game,elo_change_trend,goals_scored_trend,goals_conceded_trend,goals_scored_away,goals_conceded_away,ELO_away,matchDay_away,avg_goals_scored_away,avg_goals_conceded_away,points_away,avg_points_game_away,elo_change_trend_away,goals_scored_trend_away,goals_conceded_trend_away
2016-12-03,Crystal Palace,Southampton,H,2017,3.5,3.39,2.25,24,26,928.64,14,1.714,1.857,14,1.0,-31.35,1.8,2.8,13,15,1037.36,14,0.929,1.071,17,1.214,-21.61,0.4,0.8
2016-12-03,Man City,Chelsea,A,2017,2.15,3.5,3.6,30,15,1111.82,14,2.143,1.071,30,2.143,26.95,1.8,0.6,32,11,1125.37,14,2.286,0.786,34,2.429,44.76,2.0,0.2
2016-12-03,Stoke,Burnley,H,2017,1.62,4.0,6.45,16,19,992.05,14,1.143,1.357,19,1.357,12.01,1.0,0.6,12,23,957.6,14,0.857,1.643,14,1.0,-15.55,0.8,1.6
2016-12-03,Sunderland,Leicester,H,2017,3.4,3.4,2.3,14,24,987.1,14,1.0,1.714,11,0.786,5.29,1.2,1.4,17,24,962.69,14,1.214,1.714,13,0.929,-19.07,1.0,1.4
2016-12-03,Tottenham,Swansea,H,2017,1.36,5.45,9.5,24,10,1056.97,14,1.714,0.714,27,1.929,0.69,1.2,1.2,16,31,936.03,14,1.143,2.214,9,0.643,-11.2,1.6,2.2
2016-12-03,West Brom,Watford,H,2017,2.16,3.3,3.75,20,17,977.38,14,1.429,1.214,20,1.429,16.4,1.4,1.2,18,24,1023.06,14,1.286,1.714,18,1.286,-16.89,0.8,1.6
2016-12-03,West Ham,Arsenal,A,2017,4.8,4.0,1.75,15,29,958.91,14,1.071,2.071,12,0.857,-13.29,0.8,1.4,33,14,1147.44,14,2.357,1.0,31,2.214,10.4,1.8,0.8
2016-12-04,Bournemouth,Liverpool,H,2017,4.8,4.0,1.75,19,22,960.11,14,1.357,1.571,18,1.286,-10.59,0.6,1.4,35,18,1127.0,14,2.5,1.286,30,2.143,26.77,2.4,0.6
2016-12-04,Everton,Man United,D,2017,3.65,3.5,2.15,17,16,989.9,14,1.214,1.143,20,1.429,-14.97,0.6,1.4,19,16,987.16,14,1.357,1.143,21,1.5,9.87,1.0,0.6
2016-12-05,Middlesbrough,Hull,H,2017,1.83,3.5,5.0,13,15,986.72,14,0.929,1.071,15,1.071,6.31,1.0,0.8,11,29,927.82,14,0.786,2.071,11,0.786,-4.93,0.6,1.2
2016-12-10,Arsenal,Stoke,H,2017,1.35,5.29,9.21,36,15,1151.78,15,2.4,1.0,34,2.267,12.95,2.0,0.8,17,22,987.71,15,1.133,1.467,19,1.267,11.85,0.8,0.4
2016-12-10,Burnley,Bournemouth,H,2017,3.4,3.4,2.3,15,25,965.34,15,1.0,1.667,17,1.133,-26.25,0.8,2.0,21,25,952.37,15,1.4,1.667,18,1.2,10.77,1.4,1.6
2016-12-10,Hull,Crystal Palace,D,2017,3.4,3.3,2.32,14,32,925.23,15,0.933,2.133,12,0.8,-6.57,0.6,1.2,27,29,931.23,15,1.8,1.933,15,1.0,-5.35,2.0,2.0
2016-12-10,Leicester,Man City,H,2017,5.0,4.0,1.7,21,26,976.25,15,1.4,1.733,16,1.067,-30.69,1.0,1.6,32,19,1098.26,15,2.133,1.267,30,2.0,-4.87,1.2,1.2
2016-12-10,Swansea,Sunderland,H,2017,2.15,3.5,3.6,19,31,948.66,15,1.267,2.067,12,0.8,-13.75,1.4,2.6,14,27,974.47,15,0.933,1.8,11,0.733,25.39,1.4,0.8
2016-12-10,Watford,Everton,H,2017,3.1,3.3,2.45,21,26,1029.7,15,1.4,1.733,21,1.4,-32.57,0.8,2.2,19,19,983.26,15,1.267,1.267,20,1.333,-25.98,0.4,1.6
2016-12-11,Chelsea,West Brom,H,2017,1.27,6.25,13.0,33,11,1129.34,15,2.2,0.733,37,2.467,45.16,2.2,0.4,20,18,973.41,15,1.333,1.2,20,1.333,42.78,2.0,0.6
2016-12-11,Liverpool,West Ham,D,2017,1.3,6.0,10.5,37,20,1120.45,15,2.467,1.333,31,2.067,3.92,2.2,1.0,17,31,965.46,15,1.133,2.067,13,0.867,-20.57,1.0,2.0
2016-12-11,Man United,Tottenham,H,2017,2.2,3.4,3.6,20,16,996.68,15,1.333,1.067,24,1.6,15.42,1.2,0.8,24,11,1047.45,15,1.6,0.733,27,1.8,15.81,2.0,1.0
2016-12-11,Southampton,Middlesbrough,H,2017,1.7,3.7,6.0,14,15,1043.54,15,0.933,1.0,20,1.333,-21.97,0.4,1.0,13,16,980.54,15,0.867,1.067,15,1.0,4.52,0.8,0.8
2016-12-13,Bournemouth,Leicester,H,2017,2.4,3.4,3.1,22,25,960.71,16,1.375,1.562,21,1.312,16.0,1.6,1.8,21,27,967.91,16,1.312,1.688,16,1.0,-2.23,1.6,1.6
2016-12-13,Everton,Arsenal,H,2017,4.2,3.75,1.91,21,20,995.61,16,1.312,1.25,23,1.438,-20.28,0.8,1.2,37,17,1139.43,16,2.312,1.062,34,2.125,22.53,2.4,0.8
2016-12-14,Crystal Palace,Man United,A,2017,5.4,4.0,1.7,28,31,919.8,16,1.75,1.938,15,0.938,3.58,2.2,2.0,22,17,1008.11,16,1.375,1.062,27,1.688,10.42,0.8,0.6
2016-12-14,Man City,Watford,H,2017,1.28,6.5,12.0,34,19,1104.68,16,2.125,1.188,33,2.062,-12.46,1.4,1.8,21,28,1023.28,16,1.312,1.75,21,1.312,-13.96,1.2,1.4
2016-12-14,Middlesbrough,Liverpool,A,2017,6.0,4.1,1.6,13,19,967.49,16,0.812,1.188,15,0.938,-7.63,0.6,0.8,40,20,1133.5,16,2.5,1.25,34,2.125,-14.6,1.4,1.2
2016-12-14,Stoke,Southampton,D,2017,3.2,3.25,2.45,17,22,986.4,16,1.062,1.375,20,1.25,4.78,0.8,0.8,14,15,1044.85,16,0.875,0.938,21,1.312,-4.53,0.4,0.6
2016-12-14,Sunderland,Chelsea,A,2017,9.5,5.5,1.33,14,28,965.46,16,0.875,1.75,11,0.688,-0.21,1.0,1.2,34,11,1138.35,16,2.125,0.688,40,2.5,36.79,1.4,0.4
2016-12-14,Tottenham,Hull,H,2017,1.25,6.5,14.0,27,11,1053.8,16,1.688,0.688,30,1.875,1.05,1.8,1.0,14,35,918.88,16,0.875,2.188,12,0.75,-20.42,0.8,1.6
2016-12-14,West Brom,Swansea,H,2017,2.05,3.5,4.0,23,19,981.4,16,1.438,1.188,23,1.438,23.91,1.6,0.6,20,34,940.67,16,1.25,2.125,12,0.75,13.4,1.8,2.0
2016-12-14,West Ham,Burnley,H,2017,1.65,4.0,5.75,18,31,973.11,16,1.125,1.938,16,1.0,-11.29,1.2,2.2,15,26,957.69,16,0.938,1.625,17,1.062,-24.85,0.8,2.0
2016-12-17,Crystal Palace,Chelsea,A,2017,6.5,4.2,1.57,28,32,912.67,17,1.647,1.882,15,0.882,0.24,2.2,2.0,35,11,1145.48,17,2.059,0.647,43,2.529,35.31,1.4,0.4
2016-12-17,Middlesbrough,Swansea,H,2017,2.1,3.4,3.96,16,19,977.09,17,0.941,1.118,18,1.059,-10.19,0.6,1.2,20,37,931.07,17,1.176,2.176,12,0.706,0.98,1.8,2.4
2016-12-17,Stoke,Leicester,D,2017,2.6,3.3,2.9,19,24,983.17,17,1.118,1.412,21,1.235,18.05,0.8,0.6,23,29,971.14,17,1.353,1.706,17,1.0,-4.74,1.4,1.4
2016-12-17,Sunderland,Watford,H,2017,2.62,3.3,2.9,15,28,974.71,17,0.882,1.647,14,0.824,-18.72,0.4,1.4,21,29,1014.03,17,1.235,1.706,21,1.235,-26.21,0.8,1.6
2016-12-17,West Brom,Man United,A,2017,5.53,3.6,1.74,23,21,966.92,17,1.353,1.235,23,1.353,16.79,1.4,0.8,24,17,1022.59,17,1.412,1.0,30,1.765,20.78,1.0,0.6
2016-12-17,West Ham,Hull,H,2017,1.65,4.09,5.7,19,31,979.37,17,1.118,1.824,19,1.118,2.08,1.0,1.6,14,36,912.62,17,0.824,2.118,12,0.706,-17.27,0.8,1.6
2016-12-18,Bournemouth,Southampton,A,2017,2.9,3.26,2.63,23,28,948.15,17,1.353,1.647,21,1.235,9.76,1.6,1.8,17,16,1057.41,17,1.0,0.941,24,1.412,-2.58,0.4,0.6
2016-12-18,Man City,Arsenal,H,2017,2.15,3.56,3.5,36,20,1112.88,17,2.118,1.176,36,2.118,-14.13,1.4,1.6,38,19,1131.23,17,2.235,1.118,34,2.0,11.25,2.4,1.0
2016-12-18,Tottenham,Burnley,H,2017,1.22,7.0,15.0,29,12,1058.92,17,1.706,0.706,33,1.941,1.68,1.8,0.6,16,28,952.57,17,0.941,1.647,17,1.0,-17.39,0.8,1.4
2016-12-19,Everton,Liverpool,A,2017,4.2,3.6,1.95,21,21,986.06,17,1.235,1.235,23,1.353,-3.5,1.0,1.2,41,20,1143.05,17,2.412,1.176,37,2.176,-2.19,2.0,1.2
2016-12-26,Arsenal,West Brom,H,2017,1.33,5.4,10.12,39,19,1134.91,18,2.167,1.056,37,2.056,-0.92,2.0,1.2,23,22,963.24,18,1.278,1.222,23,1.278,0.42,1.2,1.0
2016-12-26,Burnley,Middlesbrough,H,2017,2.97,3.1,2.64,17,28,960.93,18,0.944,1.556,20,1.111,-13.18,0.8,1.4,16,20,968.73,18,0.889,1.111,18,1.0,-3.19,0.8,0.8
2016-12-26,Chelsea,Bournemouth,H,2017,1.36,5.0,8.5,38,11,1149.82,18,2.111,0.611,46,2.556,36.43,1.2,0.2,23,31,943.81,18,1.278,1.722,21,1.167,1.17,1.6,1.8
2016-12-26,Hull,Man City,A,2017,9.6,5.5,1.33,14,39,902.14,18,0.778,2.167,12,0.667,-21.64,0.6,1.6,39,20,1123.36,18,2.167,1.111,39,2.167,-15.26,1.4,1.6
2016-12-26,Leicester,Everton,A,2017,2.5,3.3,3.0,23,31,956.33,18,1.278,1.722,17,0.944,1.09,1.4,1.4,23,21,1000.87,18,1.278,1.167,26,1.444,-6.84,1.0,1.2
2016-12-26,Man United,Sunderland,H,2017,1.22,6.5,15.0,27,18,1029.77,18,1.5,1.0,33,1.833,38.43,1.2,0.4,16,31,967.53,18,0.889,1.722,14,0.778,-5.03,0.6,1.0
2016-12-26,Swansea,West Ham,A,2017,2.63,3.3,2.78,21,41,914.61,18,1.167,2.278,12,0.667,-15.82,0.8,2.2,23,32,995.83,18,1.278,1.778,22,1.222,5.17,1.0,1.4
2016-12-26,Watford,Crystal Palace,D,2017,2.47,3.3,3.1,22,30,1008.88,18,1.222,1.667,22,1.222,-19.91,0.8,1.6,29,33,917.82,18,1.611,1.833,16,0.889,0.31,1.4,1.2
2016-12-27,Liverpool,Stoke,H,2017,1.3,5.5,10.0,45,21,1148.2,18,2.5,1.167,40,2.222,2.92,1.8,1.2,20,28,978.02,18,1.111,1.556,21,1.167,-0.73,1.0,1.0
2016-12-28,Southampton,Tottenham,A,2017,2.9,3.25,2.6,18,20,1038.68,18,1.0,1.111,24,1.333,3.77,0.8,0.8,33,13,1077.65,18,1.833,0.722,36,2.0,12.81,2.0,0.4
2016-12-30,Hull,Everton,D,2017,4.25,3.5,1.95,16,41,902.24,19,0.842,2.158,13,0.684,-25.68,0.6,2.0,25,23,1000.77,19,1.316,1.211,27,1.421,10.97,1.2,1.0
2016-12-31,Burnley,Sunderland,H,2017,2.4,3.26,3.3,21,29,971.76,19,1.105,1.526,23,1.211,3.33,1.0,1.0,17,35,956.7,19,0.895,1.842,14,0.737,-19.57,0.4,1.4
2016-12-31,Chelsea,Stoke,H,2017,1.27,6.0,13.0,42,13,1153.85,19,2.211,0.684,49,2.579,24.45,1.2,0.0,22,32,973.99,19,1.158,1.684,21,1.105,-14.03,0.8,1.8
2016-12-31,Leicester,West Ham,H,2017,2.1,3.5,3.75,24,31,965.09,19,1.263,1.632,20,1.053,-6.36,1.2,1.4,23,33,987.07,19,1.211,1.737,22,1.158,36.92,1.6,0.6
2016-12-31,Liverpool,Man City,H,2017,2.38,3.51,3.1,46,21,1154.72,19,2.421,1.105,43,2.263,21.2,2.0,0.6,39,21,1116.84,19,2.053,1.105,39,2.053,11.54,1.8,1.0
2016-12-31,Man United,Middlesbrough,H,2017,1.25,6.0,15.0,29,19,1035.73,19,1.526,1.0,36,1.895,42.61,1.6,0.4,17,22,962.77,19,0.895,1.158,18,0.947,-17.99,0.6,1.0
2016-12-31,Southampton,West Brom,A,2017,1.75,3.6,5.5,19,22,1023.28,19,1.0,1.158,24,1.263,1.32,1.0,1.0,25,23,978.64,19,1.316,1.211,26,1.368,-14.14,0.6,1.0
2016-12-31,Swansea,Bournemouth,A,2017,2.8,3.4,2.62,21,44,897.48,19,1.105,2.316,12,0.632,-21.42,1.0,2.0,26,31,960.94,19,1.368,1.632,24,1.263,-16.3,0.8,1.8
2017-01-01,Arsenal,Crystal Palace,H,2017,1.33,5.5,9.5,41,19,1138.2,19,2.158,1.0,40,2.105,-12.53,1.2,1.0,29,35,914.53,19,1.526,1.842,16,0.842,-10.82,1.0,1.4
2017-01-01,Watford,Tottenham,A,2017,5.5,3.8,1.69,23,34,992.9,19,1.211,1.789,22,1.158,-14.18,0.8,1.2,37,14,1093.63,19,1.947,0.737,39,2.053,20.68,1.8,0.6
2017-01-02,Everton,Southampton,H,2017,2.25,3.3,3.5,28,23,1012.04,20,1.4,1.15,30,1.5,17.51,1.2,0.8,19,25,1012.01,20,0.95,1.25,24,1.2,-20.26,1.0,1.4
2017-01-02,Man City,Burnley,H,2017,1.17,8.0,17.5,41,22,1120.87,20,2.05,1.1,42,2.1,18.58,1.4,0.4,22,31,967.73,20,1.1,1.55,23,1.15,6.42,1.2,0.8
2017-01-02,Middlesbrough,Leicester,D,2017,2.75,3.13,2.88,17,22,960.13,20,0.85,1.1,19,0.95,-17.77,0.8,1.2,24,31,967.73,20,1.2,1.55,21,1.05,-11.16,0.6,1.0
2017-01-02,Sunderland,Liverpool,D,2017,9.95,5.5,1.35,19,37,959.3,20,0.95,1.85,15,0.75,-17.77,0.6,1.6,48,23,1152.12,20,2.4,1.15,44,2.2,34.27,1.8,0.2
2017-01-02,West Brom,Hull,H,2017,1.75,3.6,5.48,28,24,985.18,20,1.4,1.2,29,1.45,5.23,1.0,1.0,17,44,895.7,20,0.85,2.2,13,0.65,-22.99,0.4,1.8
2017-01-02,West Ham,Man United,A,2017,5.77,4.0,1.65,23,35,973.27,20,1.15,1.75,22,1.1,21.61,1.2,0.4,31,19,1049.53,20,1.55,0.95,39,1.95,39.05,1.8,0.6
2017-01-03,Bournemouth,Arsenal,D,2017,4.52,3.7,1.83,29,34,962.99,20,1.45,1.7,25,1.25,8.57,1.0,1.2,44,22,1136.15,20,2.2,1.1,41,2.05,-13.58,1.0,0.8
2017-01-03,Crystal Palace,Swansea,A,2017,1.8,3.6,4.75,30,37,900.88,20,1.5,1.85,16,0.8,-16.7,0.4,1.2,23,45,911.13,20,1.15,2.25,15,0.75,-51.18,0.4,2.6
2017-01-03,Stoke,Watford,H,2017,1.89,3.5,4.5,24,32,983.29,20,1.2,1.6,24,1.2,-13.72,1.0,2.0,23,36,983.6,20,1.15,1.8,22,1.1,-36.8,0.4,1.6
2017-01-04,Tottenham,Chelsea,H,2017,2.8,3.3,2.63,39,14,1103.84,20,1.95,0.7,42,2.1,46.18,2.6,0.6,42,15,1143.64,20,2.1,0.75,49,2.45,24.51,1.8,0.4
2017-01-14,Burnley,Southampton,H,2017,3.5,3.35,2.2,23,31,976.59,21,1.095,1.476,26,1.238,10.04,1.4,1.0,19,26,1003.15,21,0.905,1.238,24,1.143,-32.84,1.0,2.0
2017-01-14,Hull,Bournemouth,H,2017,3.2,3.46,2.3,20,45,906.82,21,0.952,2.143,16,0.762,-23.18,0.6,1.8,30,37,951.87,21,1.429,1.762,25,1.19,2.28,1.4,1.8
2017-01-14,Leicester,Chelsea,A,2017,5.75,3.96,1.65,24,34,956.13,21,1.143,1.619,21,1.0,-0.18,0.6,0.8,45,15,1155.24,21,2.143,0.714,52,2.476,5.29,1.6,0.8
2017-01-14,Sunderland,Stoke,A,2017,3.09,3.3,2.46,20,40,944.81,21,0.952,1.905,15,0.714,-6.16,1.0,1.8,27,33,997.78,21,1.286,1.571,27,1.286,-3.11,1.4,2.0
2017-01-14,Swansea,Arsenal,A,2017,6.5,4.71,1.5,23,49,899.23,21,1.095,2.333,15,0.714,-29.54,0.6,2.2,48,22,1148.05,21,2.286,1.048,44,2.095,-3.28,1.4,1.0
2017-01-14,Tottenham,West Brom,H,2017,1.33,5.3,11.0,43,14,1111.65,21,2.048,0.667,45,2.143,50.04,2.4,0.6,28,28,977.37,21,1.333,1.333,29,1.381,3.78,1.0,1.0
2017-01-14,Watford,Middlesbrough,D,2017,2.5,3.14,3.2,23,36,980.26,21,1.095,1.714,23,1.095,-39.68,0.4,1.6,17,22,963.47,21,0.81,1.048,20,0.952,-7.36,0.8,0.6
2017-01-14,West Ham,Crystal Palace,H,2017,2.4,3.35,3.2,26,35,981.32,21,1.238,1.667,25,1.19,0.16,1.0,0.8,30,40,892.83,21,1.429,1.905,16,0.762,-18.92,0.4,1.2
2017-01-15,Everton,Man City,H,2017,4.5,3.9,1.8,32,23,1030.15,21,1.524,1.095,33,1.571,16.43,1.4,0.6,41,26,1102.76,21,1.952,1.238,42,2.0,16.19,1.4,0.6
2017-01-15,Man United,Liverpool,D,2017,2.15,3.3,3.6,32,20,1049.31,21,1.524,0.952,40,1.905,41.42,1.8,0.4,49,24,1152.34,21,2.333,1.143,45,2.143,18.62,1.6,0.6
2017-01-21,Bournemouth,Watford,D,2017,1.85,3.7,4.5,32,39,949.93,22,1.455,1.773,26,1.182,3.72,1.4,1.8,25,38,982.2,22,1.136,1.727,24,1.091,-33.77,0.4,1.4
2017-01-21,Crystal Palace,Everton,A,2017,3.2,3.4,2.4,30,41,883.57,22,1.364,1.864,16,0.727,-19.84,0.4,1.6,33,23,1039.41,22,1.5,1.045,36,1.636,44.09,2.2,0.4
2017-01-21,Liverpool,Swansea,A,2017,1.22,7.0,15.0,51,27,1133.74,22,2.318,1.227,45,2.045,9.29,1.6,0.8,26,51,917.83,22,1.182,2.318,18,0.818,-31.84,0.6,2.4
2017-01-21,Man City,Tottenham,D,2017,2.15,3.5,3.6,43,28,1099.91,22,1.955,1.273,43,1.955,-10.12,1.0,1.2,45,16,1114.5,22,2.045,0.727,46,2.091,52.73,2.8,0.4
2017-01-21,Middlesbrough,West Ham,A,2017,2.5,3.17,3.21,18,25,948.77,22,0.818,1.136,20,0.909,-13.62,0.2,0.6,29,36,996.02,22,1.318,1.636,28,1.273,1.95,1.4,0.8
2017-01-21,Stoke,Man United,D,2017,6.0,4.1,1.61,28,34,996.33,22,1.273,1.545,28,1.273,14.61,1.6,1.8,33,21,1050.76,22,1.5,0.955,41,1.864,26.72,1.6,0.6
2017-01-21,West Brom,Sunderland,H,2017,1.7,3.8,5.68,30,28,985.12,22,1.364,1.273,32,1.455,10.45,1.0,1.4,20,42,937.06,22,0.909,1.909,15,0.682,-29.9,1.0,2.4
2017-01-22,Arsenal,Burnley,H,2017,1.2,7.35,15.7,50,23,1151.58,22,2.273,1.045,47,2.136,16.82,2.0,0.6,24,33,973.06,22,1.091,1.5,26,1.182,24.02,1.4,0.6
2017-01-22,Chelsea,Hull,H,2017,1.18,8.0,17.5,47,15,1158.04,22,2.136,0.682,55,2.5,9.76,2.0,0.8,20,47,904.02,22,0.909,2.136,16,0.727,-5.8,1.2,1.8
2017-01-22,Southampton,Leicester,H,2017,1.83,3.5,5.07,22,26,1011.93,22,1.0,1.182,27,1.227,-54.26,0.4,2.0,24,37,947.35,22,1.091,1.682,21,0.955,-15.01,0.2,1.0
2017-01-31,Arsenal,Watford,A,2017,1.22,6.92,14.2,51,25,1134.14,23,2.217,1.087,47,2.043,16.67,2.2,0.8,27,39,999.64,23,1.174,1.696,27,1.174,-26.68,0.6,1.6
2017-01-31,Bournemouth,Crystal Palace,A,2017,2.1,3.4,3.75,32,41,932.82,23,1.391,1.783,26,1.13,6.12,1.8,1.6,32,41,900.68,23,1.391,1.783,19,0.826,-34.25,0.2,1.6
2017-01-31,Burnley,Leicester,H,2017,2.88,3.25,2.67,25,33,980.02,23,1.087,1.435,29,1.261,12.13,1.4,1.0,24,38,940.39,23,1.043,1.652,21,0.913,-8.98,0.2,1.2
2017-01-31,Liverpool,Chelsea,D,2017,2.6,3.25,2.9,52,28,1131.2,23,2.261,1.217,46,2.0,-14.46,1.2,1.2,48,16,1160.58,23,2.087,0.696,56,2.435,8.22,1.8,0.8
2017-01-31,Middlesbrough,West Brom,D,2017,2.7,3.01,3.0,19,26,947.05,23,0.826,1.13,21,0.913,-19.96,0.4,1.0,31,29,986.84,23,1.348,1.261,33,1.435,21.88,1.4,1.2
2017-01-31,Sunderland,Tottenham,D,2017,9.13,5.25,1.36,20,42,939.18,23,0.87,1.826,16,0.696,-30.47,0.8,2.2,45,16,1112.38,23,1.957,0.696,47,2.043,36.85,2.4,0.6
2017-01-31,Swansea,Southampton,H,2017,3.29,3.4,2.3,28,52,928.26,23,1.217,2.261,21,0.913,3.22,1.0,2.0,23,28,1001.5,23,1.0,1.217,27,1.174,-26.75,0.8,1.2
2017-02-01,Man United,Hull,D,2017,1.2,7.5,17.0,33,21,1044.69,23,1.435,0.913,42,1.826,20.99,1.2,0.6,20,47,910.09,23,0.87,2.043,17,0.739,1.88,1.2,1.6
2017-02-01,Stoke,Everton,D,2017,2.88,3.37,2.63,29,35,994.66,23,1.261,1.522,29,1.261,18.31,1.6,1.2,34,24,1041.08,23,1.478,1.043,37,1.609,38.54,2.0,0.4
2017-02-01,West Ham,Man City,A,2017,5.94,4.5,1.57,29,40,977.97,23,1.261,1.739,28,1.217,0.19,1.2,0.8,47,28,1117.96,23,2.043,1.217,46,2.0,-23.45,0.8,1.6
2017-02-04,Chelsea,Arsenal,H,2017,1.95,3.5,4.2,51,17,1167.96,24,2.125,0.708,59,2.458,6.73,1.2,0.6,52,28,1126.76,24,2.167,1.167,47,1.958,-4.06,2.0,1.2
2017-02-04,Crystal Palace,Sunderland,A,2017,1.7,3.8,5.5,32,45,879.93,24,1.333,1.875,19,0.792,-13.85,0.6,1.2,24,42,959.93,24,1.0,1.75,19,0.792,-17.52,0.6,1.4
2017-02-04,Everton,Bournemouth,H,2017,1.7,4.0,5.25,40,27,1047.84,24,1.667,1.125,40,1.667,40.31,1.8,0.2,35,47,926.06,24,1.458,1.958,26,1.083,-28.12,1.2,2.0
2017-02-04,Hull,Liverpool,H,2017,7.68,4.5,1.45,22,47,926.05,24,0.917,1.958,20,0.833,7.85,0.8,1.2,52,30,1115.24,24,2.167,1.25,46,1.917,-23.52,1.2,1.4
2017-02-04,Southampton,West Ham,A,2017,1.85,3.6,4.6,24,31,985.44,24,1.0,1.292,27,1.125,-21.78,0.8,1.2,32,41,994.03,24,1.333,1.708,31,1.292,-9.1,1.2,1.4
2017-02-04,Tottenham,Middlesbrough,H,2017,1.29,5.95,13.0,46,16,1116.07,24,1.917,0.667,50,2.083,18.75,1.6,0.4,19,27,943.36,24,0.792,1.125,21,0.875,-15.72,0.4,0.8
2017-02-04,Watford,Burnley,H,2017,2.13,3.25,3.9,29,40,1006.69,24,1.208,1.667,30,1.25,6.74,0.8,1.0,26,35,972.97,24,1.083,1.458,29,1.208,8.26,0.8,0.8
2017-02-04,West Brom,Stoke,H,2017,2.3,3.25,3.41,32,29,994.64,24,1.333,1.208,36,1.5,8.2,1.2,1.2,29,36,986.86,24,1.208,1.5,29,1.208,20.67,1.4,0.6
2017-02-05,Leicester,Man United,A,2017,5.4,3.84,1.7,24,41,926.1,24,1.0,1.708,21,0.875,-24.7,0.0,1.4,36,21,1058.98,24,1.5,0.875,45,1.875,8.96,0.8,0.4
2017-02-05,Man City,Swansea,H,2017,1.22,7.25,13.0,49,29,1121.26,24,2.042,1.208,49,2.042,1.12,1.6,1.4,29,54,924.96,24,1.208,2.25,21,0.875,30.78,1.4,1.6
2017-02-11,Arsenal,Hull,H,2017,1.3,6.0,11.44,54,28,1130.32,25,2.16,1.12,50,2.0,-9.39,1.6,1.2,22,49,922.49,25,0.88,1.96,20,0.8,30.35,1.0,0.6
2017-02-11,Liverpool,Tottenham,H,2017,2.25,3.4,3.4,54,30,1123.54,25,2.16,1.2,49,1.96,-36.88,0.8,1.4,46,18,1107.77,25,1.84,0.72,50,2.0,12.23,1.4,0.4
2017-02-11,Man United,Watford,H,2017,1.25,6.4,13.0,38,21,1065.94,25,1.52,0.84,48,1.92,9.45,1.0,0.4,29,42,999.73,25,1.16,1.68,30,1.2,23.09,1.2,0.8
2017-02-11,Middlesbrough,Everton,D,2017,3.75,3.3,2.16,19,27,943.5,25,0.76,1.08,22,0.88,-16.77,0.4,1.0,40,27,1047.7,25,1.6,1.08,41,1.64,35.8,2.4,0.8
2017-02-11,Stoke,Crystal Palace,H,2017,2.1,3.3,3.9,30,36,991.9,25,1.2,1.44,32,1.28,3.57,1.0,0.8,32,46,874.89,25,1.28,1.84,19,0.76,-20.95,0.4,1.6
2017-02-11,Sunderland,Southampton,A,2017,3.8,3.4,2.1,24,46,938.26,25,0.96,1.84,19,0.76,0.63,1.0,1.0,28,31,1007.11,25,1.12,1.24,30,1.2,-26.57,1.0,1.2
2017-02-11,West Ham,West Brom,D,2017,2.25,3.3,3.56,34,43,991.26,25,1.36,1.72,32,1.28,20.76,1.8,1.2,34,31,997.41,25,1.36,1.24,37,1.48,9.46,0.8,1.0
2017-02-12,Burnley,Chelsea,D,2017,8.2,4.73,1.42,27,36,975.45,25,1.08,1.44,30,1.2,5.24,0.8,0.8,52,18,1165.48,25,2.08,0.72,60,2.4,24.32,1.8,0.4
2017-02-12,Swansea,Leicester,H,2017,2.4,3.3,3.1,31,54,933.87,25,1.24,2.16,24,0.96,13.83,1.2,1.8,24,43,917.19,25,0.96,1.72,21,0.84,-41.63,0.0,2.0
2017-02-13,Bournemouth,Man City,A,2017,7.0,4.8,1.44,35,49,917.19,25,1.4,1.96,26,1.04,-36.93,1.2,2.6,51,29,1130.13,25,2.04,1.16,52,2.08,0.39,1.6,1.4
2017-02-25,Chelsea,Swansea,H,2017,1.25,6.5,13.0,55,19,1168.5,26,2.115,0.731,63,2.423,10.24,1.4,0.6,32,57,930.85,26,1.231,2.192,24,0.923,34.64,1.6,1.0
2017-02-25,Crystal Palace,Middlesbrough,H,2017,2.1,3.2,4.0,33,46,884.72,26,1.269,1.769,22,0.846,-17.94,0.4,1.2,19,28,933.67,26,0.731,1.077,22,0.846,-19.97,0.4,1.0
2017-02-25,Everton,Sunderland,H,2017,1.4,4.93,8.5,42,27,1053.25,26,1.615,1.038,44,1.692,17.55,1.6,0.8,24,48,932.71,26,0.923,1.846,19,0.731,-6.55,0.8,1.2
2017-02-25,Hull,Burnley,D,2017,2.15,3.29,3.9,23,50,921.29,26,0.885,1.923,21,0.808,15.67,0.4,0.8,28,37,976.65,26,1.077,1.423,31,1.192,-1.14,0.8,1.0
2017-02-25,Watford,West Ham,D,2017,2.63,3.25,2.9,30,43,996.72,26,1.154,1.654,31,1.192,19.47,1.2,1.2,35,44,994.27,26,1.346,1.692,33,1.269,9.94,1.6,1.6
2017-02-25,West Brom,Bournemouth,H,2017,2.1,3.4,3.93,36,32,1003.0,26,1.385,1.231,40,1.538,20.04,1.2,0.6,36,51,911.6,26,1.385,1.962,26,1.0,-34.68,1.0,2.4
